customer_id,annual_income,num_children,num_teenagers,signup_date,days_since_last_purchase,has_recent_complaint,spend_wine,spend_fruits,spend_meat,spend_fish,spend_sweets,spend_gold,num_discount_purchases,num_web_purchases,num_catalog_purchases,num_store_purchases,web_visits_last_month,accepted_campaign_1,accepted_campaign_2,accepted_campaign_3,accepted_campaign_4,accepted_campaign_5,accepted_last_campaign,Age,days_since_signup,education_level_Master,education_level_PhD,education_level_Primary,education_level_Secondary,education_level_Unknown,marital_status_Married,marital_status_Partnership,marital_status_Single,marital_status_Widow,cluster_kmeans
7396,80398.0,0,0,2012-11-10,92,0,342,51,936,207,35,26,1,5,8,12,3,0,0,0,0,1,0,59,4758,0,0,0,0,0,1,0,0,0,1
4055,51411.0,1,0,2014-05-29,41,0,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,33,4193,0,0,1,0,0,0,0,1,0,0
10340,35196.0,1,0,2012-11-13,68,0,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,41,4755,0,0,0,0,0,0,1,0,0,2
10091,60230.0,0,1,2013-05-20,78,0,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,69,4567,0,0,0,0,0,0,0,1,0,1
7629,22108.0,1,1,2014-05-08,46,0,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,48,4214,0,0,0,0,0,1,0,0,0,0
10640,44392.0,1,1,2013-09-05,71,0,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,51,4459,0,0,0,0,0,0,1,0,0,2
3498,55424.0,0,1,2012-11-25,6,0,462,61,184,10,53,107,4,7,5,9,6,0,0,1,0,0,1,49,4743,0,1,0,0,0,1,0,0,0,1
6742,17688.0,1,0,2013-01-13,82,1,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,0,46,4694,0,0,0,0,0,1,0,0,0,0
1172,92491.0,0,0,2013-05-01,71,0,979,44,935,29,25,22,1,7,5,12,3,1,0,0,1,1,1,42,4586,0,1,0,0,0,1,0,0,0,1
569,90273.0,0,0,2013-12-14,32,0,704,129,853,120,74,111,1,5,6,7,2,1,0,0,1,1,1,34,4359,0,0,0,0,0,0,0,1,0,1
4686,82571.0,0,0,2014-04-02,28,0,861,31,558,62,95,79,0,6,5,13,2,0,0,0,0,1,0,63,4250,0,1,0,0,0,0,0,0,1,1
1381,38513.0,1,0,2014-01-28,20,0,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,1,43,4314,0,1,0,0,0,0,0,1,0,2
2634,16653.0,1,0,2014-04-18,10,0,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,1,46,4234,1,0,0,0,0,0,0,1,0,0
10905,42586.0,1,1,2012-10-29,7,0,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,70,4770,0,0,0,0,0,0,1,0,0,0
1744,23529.0,0,1,2013-01-07,67,0,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,60,4700,0,0,1,0,0,0,0,1,0,0
1000,74881.0,1,1,2013-03-08,48,0,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,64,4640,1,0,0,0,0,0,1,0,0,1
3828,71107.0,0,1,2013-02-17,61,0,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,74,4659,0,0,0,0,0,1,0,0,0,1
8605,46910.0,1,1,2014-03-23,36,0,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,61,4260,0,1,0,0,0,0,1,0,0,0
10304,18690.0,0,0,2012-12-28,77,0,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,66,4710,0,0,0,0,0,1,0,0,0,0
4351,51411.0,1,1,2013-04-27,90,0,18,2,10,0,0,25,1,1,1,2,7,0,0,1,0,0,0,70,4590,0,0,0,0,0,0,0,0,0,0
10129,82427.0,0,0,2014-03-12,35,0,482,147,509,104,107,107,1,3,5,12,1,0,0,0,0,1,0,59,4271,0,0,0,0,0,0,1,0,0,1
2499,75342.0,0,1,2013-05-06,38,0,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,67,4581,0,0,0,1,0,0,0,1,0,1
10092,70044.0,0,1,2013-02-18,46,0,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,71,4658,0,0,0,0,0,0,0,0,0,1
7500,79146.0,1,1,2014-04-24,33,0,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,58,4228,0,0,0,0,0,0,0,1,0,1
5796,77437.0,0,0,2013-11-26,70,0,560,21,442,29,44,29,1,4,5,13,1,0,0,0,0,1,0,62,4377,0,0,0,0,0,1,0,0,0,1
10556,54984.0,0,1,2014-05-24,51,0,173,13,131,32,3,6,4,6,1,6,7,1,0,0,0,0,0,66,4198,0,0,0,0,0,1,0,0,0,2
1064,42403.0,1,0,2013-12-11,18,0,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,54,4362,0,1,0,0,0,1,0,0,0,0
48,55761.0,0,1,2014-04-24,97,0,136,1,12,0,3,32,2,4,1,3,6,0,0,0,1,0,0,61,4228,0,0,0,0,0,0,1,0,0,0
7610,37292.0,1,0,2013-04-18,32,0,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,42,4599,0,0,0,0,0,0,1,0,0,2
263,45576.0,0,0,2014-05-28,9,0,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,1,80,4194,0,1,0,0,0,0,0,1,0,0
10814,70321.0,0,0,2013-01-16,6,0,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,1,78,4691,0,0,0,0,0,0,1,0,0,1
9710,58086.0,0,1,2013-01-20,80,0,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,56,4687,0,1,0,0,0,0,0,0,0,2
9292,81795.0,0,0,2012-10-26,74,0,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,73,4773,0,0,0,0,0,1,0,0,0,1
10250,28389.0,0,0,2012-11-20,49,0,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,78,4748,0,0,1,0,0,0,1,0,0,0
7881,66835.0,0,0,2013-09-28,21,0,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,79,4436,1,0,0,0,0,1,0,0,0,1
5847,69901.0,0,1,2013-05-29,95,0,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,56,4558,0,0,0,0,0,0,0,0,0,1
737,80360.0,0,0,2013-03-03,56,0,1493,86,454,112,43,43,2,4,4,5,2,1,0,0,1,1,0,76,4645,0,1,0,0,0,1,0,0,0,1
3571,63342.0,0,1,2012-10-16,48,0,918,21,118,13,10,21,3,8,3,5,6,0,0,0,1,0,1,64,4783,0,1,0,0,0,0,1,0,0,2
7807,44989.0,0,1,2012-09-12,26,0,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,51,4817,0,0,0,0,0,1,0,0,0,2
3878,31859.0,1,0,2014-02-27,3,0,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,45,4284,0,0,0,1,0,0,0,1,0,0
5092,51569.0,0,1,2013-02-12,39,0,380,0,47,6,0,34,4,7,1,7,8,0,0,0,1,0,1,76,4664,0,1,0,0,0,0,0,0,1,2
2154,30372.0,1,1,2012-12-25,33,0,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,54,4713,0,0,0,0,0,0,0,0,1,0
5394,16014.0,1,1,2013-03-17,42,0,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,46,4631,0,0,1,0,0,0,0,1,0,0
3798,41120.0,1,1,2013-11-06,80,0,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,57,4397,0,0,0,0,0,1,0,0,0,0
3524,39763.0,1,0,2013-08-04,9,0,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,1,54,4491,1,0,0,0,0,0,0,1,0,0
5247,38725.0,1,1,2014-05-10,52,0,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,70,4212,0,1,0,0,0,1,0,0,0,0
5883,77981.0,1,0,2013-05-26,78,0,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,53,4561,0,0,0,0,0,1,0,0,0,1
2118,62905.0,0,1,2013-09-10,68,0,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,61,4454,0,0,0,1,0,1,0,0,0,1
8812,13533.0,1,0,2013-03-10,45,0,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,46,4638,0,0,0,1,0,0,0,0,0,0
6616,59481.0,0,1,2013-10-23,47,0,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,50,4411,0,0,0,0,0,0,1,0,0,1
2797,72117.0,0,1,2013-08-20,34,0,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,48,4475,0,0,0,0,0,1,0,0,0,1
4328,21955.0,1,0,2013-09-07,81,0,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,39,4457,0,0,0,1,0,1,0,0,0,0
9167,67131.0,0,1,2013-03-26,72,0,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,69,4622,0,0,0,0,0,1,0,0,0,1
10560,36802.0,1,0,2014-06-16,23,0,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,45,4175,0,1,0,0,0,0,0,1,0,0
2631,71853.0,0,0,2013-05-08,29,0,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,43,4579,0,0,0,0,0,0,1,0,0,1
8312,28249.0,0,0,2014-06-15,80,0,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,64,4176,0,0,1,0,0,1,0,0,0,0
5534,47808.0,0,1,2013-10-20,30,0,123,1,26,2,0,72,2,3,2,3,7,0,0,1,0,0,0,50,4414,1,0,0,0,0,1,0,0,0,0
5093,25509.0,1,0,2012-09-18,15,0,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,1,51,4811,0,1,0,0,0,0,0,0,0,0
7592,51012.0,0,0,2013-04-18,86,0,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,79,4599,0,1,0,0,0,1,0,0,0,2
8895,70596.0,0,0,2012-10-05,68,0,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,40,4794,0,0,0,0,0,0,0,1,0,1
8584,85431.0,0,0,2013-06-08,54,0,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,73,4548,0,1,0,0,0,0,1,0,0,1
2694,42664.0,0,1,2014-03-18,44,0,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,58,4265,0,0,0,0,0,1,0,0,0,0
8910,42586.0,1,1,2012-10-29,7,0,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,70,4770,0,0,0,0,0,0,1,0,0,0
7433,29760.0,1,0,2012-08-29,87,0,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,40,4831,0,0,0,0,0,0,0,1,0,2
164,28973.0,0,0,2012-10-13,59,0,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,48,4786,0,1,0,0,0,1,0,0,0,0
10477,39435.0,1,0,2013-08-06,16,0,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,52,4489,0,1,0,0,0,0,1,0,0,0
2681,65370.0,0,0,2013-08-01,1,0,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,41,4494,0,0,0,1,0,1,0,0,0,1
5150,20194.0,1,0,2012-12-17,64,0,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,46,4721,0,0,1,0,0,0,0,1,0,0
5283,42473.0,1,1,2014-02-17,72,0,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,49,4294,0,1,0,0,0,0,0,1,0,0
9645,64590.0,0,0,2012-10-14,98,0,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,57,4785,0,0,0,0,0,1,0,0,0,1
10678,71232.0,0,1,2013-11-28,91,0,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,66,4375,0,0,0,0,0,0,1,0,0,1
7261,34600.0,1,1,2013-01-01,8,0,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,54,4706,0,0,0,0,0,0,1,0,0,2
9648,46904.0,1,1,2012-11-03,20,0,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,58,4765,0,0,0,0,0,0,0,1,0,2
2870,49094.0,0,1,2012-09-21,6,0,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,52,4808,0,0,0,0,0,1,0,0,0,2
8008,36075.0,1,0,2013-12-09,54,0,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,42,4364,0,0,0,0,0,0,1,0,0,0
1513,60839.0,1,1,2012-08-28,72,0,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,46,4832,0,0,0,1,0,0,1,0,0,2
6173,77298.0,0,1,2013-11-02,46,0,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,46,4401,0,0,0,0,1,0,1,0,0,1
1419,34026.0,1,1,2013-08-05,11,0,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,75,4490,0,0,0,0,0,0,1,0,0,0
9150,48918.0,1,1,2014-04-12,21,0,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,62,4240,0,1,0,0,0,0,0,1,0,0
7960,82122.0,0,0,2013-08-15,89,0,734,22,350,151,25,100,1,3,9,13,1,0,0,0,0,1,0,63,4480,0,0,0,1,0,0,1,0,0,1
1250,37697.0,1,0,2014-02-07,82,0,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,49,4304,0,0,0,0,0,0,0,1,0,0
9905,34074.0,1,1,2013-07-13,69,0,135,1,41,10,1,67,5,3,3,3,6,0,0,1,0,0,0,73,4513,0,0,0,0,0,0,1,0,0,2
10691,28520.0,1,1,2013-06-14,55,0,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,65,4542,1,0,0,0,0,1,0,0,0,0
7002,62535.0,0,1,2013-10-03,13,0,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,70,4431,0,0,0,0,0,0,0,1,0,2
2952,36273.0,1,0,2014-04-16,80,0,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,48,4236,1,0,0,0,0,0,0,1,0,0
8439,63404.0,0,2,2014-06-06,97,0,734,26,70,11,44,17,2,6,3,4,4,1,0,0,0,0,0,61,4185,0,0,0,0,0,0,1,0,0,2
762,75774.0,1,0,2014-05-02,27,0,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,44,4220,0,0,0,1,0,0,1,0,0,1
2831,78416.0,0,1,2014-06-27,99,0,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,49,4164,0,0,0,0,0,0,1,0,0,1
6977,75702.0,0,1,2012-10-14,87,0,1073,0,629,145,37,37,1,10,5,13,6,0,0,0,0,1,0,51,4785,0,0,0,0,0,0,1,0,0,1
6289,59385.0,1,1,2013-04-28,85,0,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,74,4589,1,0,0,0,0,0,1,0,0,0
4168,37070.0,1,1,2013-03-20,30,0,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,59,4628,0,0,0,0,0,0,0,1,0,2
8397,44689.0,1,1,2014-01-10,82,0,18,0,5,0,0,11,2,1,1,2,7,0,0,1,0,0,0,74,4332,0,0,0,0,0,1,0,0,0,0
9284,53977.0,0,1,2013-06-08,21,0,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,67,4548,0,0,0,0,0,0,1,0,0,2
6237,7144.0,0,2,2013-12-07,92,0,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,59,4366,0,1,0,0,0,0,0,1,0,2
3130,18701.0,1,1,2013-06-04,95,0,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,61,4552,0,0,0,0,0,0,0,1,0,0
1619,90369.0,0,0,2014-04-28,2,0,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,1,69,4224,0,0,0,0,0,1,0,0,0,1
1990,63159.0,0,0,2012-11-05,74,0,965,34,586,89,86,37,1,3,5,8,3,0,0,1,0,0,0,51,4763,0,1,0,0,0,0,0,1,0,1
5513,37758.0,1,1,2012-10-04,49,0,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,59,4795,0,0,0,0,0,0,1,0,0,0
269,46757.0,0,1,2012-11-16,71,0,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,62,4752,0,1,0,0,0,0,0,1,0,2
8093,79734.0,0,0,2014-06-28,72,0,572,8,232,23,62,17,1,4,3,6,1,1,0,0,0,0,0,56,4163,1,0,0,0,0,1,0,0,0,1
10513,63207.0,0,0,2013-01-20,68,0,438,169,565,91,169,70,1,2,3,6,7,1,0,0,0,0,0,33,4687,0,0,0,0,0,0,1,0,0,1
10177,72071.0,0,1,2013-02-14,4,0,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,71,4662,0,0,0,0,0,0,0,0,0,1
2549,21840.0,1,0,2013-07-21,80,0,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,42,4505,0,1,0,0,0,0,1,0,0,0
5782,58582.0,0,1,2013-09-28,15,0,402,35,106,101,77,42,2,9,2,9,5,0,0,0,1,0,0,43,4436,0,0,0,1,0,0,1,0,0,1
10057,72282.0,0,0,2013-07-19,70,0,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,1,74,4507,0,0,0,0,0,0,0,1,0,1
10307,50387.0,0,2,2013-08-31,91,0,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,69,4464,0,0,0,0,0,1,0,0,0,2
8566,32583.0,1,1,2014-06-15,10,0,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,64,4176,0,1,0,0,0,0,1,0,0,0
2415,62568.0,0,1,2014-04-07,99,0,362,17,398,80,35,61,3,5,3,5,4,1,0,0,0,0,0,63,4245,0,0,0,0,0,0,1,0,0,1
5684,51411.0,1,1,2013-10-11,25,0,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,54,4423,1,0,0,0,0,0,0,0,0,0
8334,33316.0,1,1,2013-10-04,34,0,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,54,4430,1,0,0,0,0,0,0,1,0,0
9166,63967.0,0,1,2013-08-09,57,0,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,57,4486,0,0,0,0,0,1,0,0,0,1
1440,52513.0,0,0,2012-09-04,84,0,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,47,4825,0,0,0,1,0,0,1,0,0,1
78,25293.0,1,0,2013-09-15,51,0,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,56,4449,0,0,0,0,0,1,0,0,0,0
5441,54111.0,0,1,2013-08-25,97,0,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,60,4470,0,1,0,0,0,0,0,0,1,2
5302,78394.0,0,0,2013-02-15,13,0,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,1,39,4661,0,0,0,0,0,0,1,0,0,1
4687,80739.0,0,0,2013-05-23,92,0,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,67,4564,1,0,0,0,0,1,0,0,0,1
1087,22669.0,1,0,2013-05-22,30,0,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,1,50,4565,1,0,0,0,0,0,1,0,0,0
6859,29236.0,1,0,2013-10-08,30,0,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,38,4426,0,0,0,0,0,0,0,1,0,0
9860,44911.0,0,1,2013-03-15,11,0,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,66,4633,0,0,0,0,0,0,1,0,0,0
7129,54693.0,0,1,2013-02-17,72,0,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,63,4659,0,1,0,0,0,1,0,0,0,2
5866,48186.0,1,0,2014-03-20,39,0,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,51,4263,0,0,0,0,0,0,1,0,0,2
10521,54809.0,1,1,2013-09-11,0,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,1,48,4453,0,0,0,0,0,1,0,0,0,2
7393,41580.0,1,1,2012-12-10,15,0,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,47,4728,0,0,0,0,0,0,1,0,0,0
7849,80336.0,0,0,2013-09-09,12,0,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,55,4455,0,1,0,0,0,1,0,0,0,1
332,47743.0,0,1,2013-03-22,56,0,198,2,43,0,12,20,3,4,1,6,6,0,0,0,1,0,0,68,4626,0,0,0,0,0,1,0,0,0,2
9847,62972.0,0,1,2012-08-03,39,0,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,70,4857,0,0,0,1,0,1,0,0,0,2
531,57333.0,0,1,2012-09-22,55,0,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,1,71,4807,0,1,0,0,0,0,0,0,0,2
9576,32313.0,1,0,2013-02-11,60,0,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,43,4665,0,1,0,0,0,0,1,0,0,0
6906,84953.0,0,0,2013-06-03,73,0,167,48,602,63,72,72,1,3,10,4,2,1,0,0,1,1,1,72,4553,1,0,0,0,0,0,0,0,1,1
7419,27071.0,1,0,2014-04-23,90,0,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,57,4229,1,0,0,0,0,0,0,0,0,0
3170,68148.0,0,0,2013-08-31,86,0,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,68,4464,1,0,0,0,0,0,1,0,0,1
8527,65735.0,1,1,2013-12-07,37,0,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,60,4366,1,0,0,0,0,0,1,0,0,2
7872,86836.0,0,0,2012-09-12,7,0,179,21,273,0,21,63,1,6,10,6,5,1,0,1,0,1,1,50,4817,0,1,0,0,0,1,0,0,0,1
9931,4023.0,1,1,2014-06-23,29,0,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,62,4168,0,1,0,0,0,1,0,0,0,0
10595,30093.0,0,0,2013-07-08,19,0,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,35,4518,0,0,0,0,0,1,0,0,0,0
4609,57705.0,0,1,2014-01-11,14,0,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,59,4331,0,1,0,0,0,1,0,0,0,2
5010,25008.0,1,0,2014-02-02,72,0,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,37,4309,0,0,0,0,0,0,0,1,0,0
4427,83257.0,0,0,2012-09-18,56,1,536,27,590,38,107,67,1,5,10,12,6,0,0,1,0,1,1,30,4811,0,0,0,1,0,0,0,1,0,1
11148,22280.0,1,0,2013-05-19,85,0,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,50,4568,0,0,0,0,0,0,1,0,0,0
1168,72159.0,0,0,2012-10-29,62,0,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,47,4770,0,1,0,0,0,1,0,0,0,1
9595,64260.0,0,0,2013-01-11,1,0,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,1,64,4696,0,0,0,0,0,0,1,0,0,1
10163,82733.0,0,0,2013-09-10,28,0,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,1,41,4454,0,1,0,0,0,0,0,1,0,1
2886,74290.0,0,1,2013-08-12,70,0,1121,0,72,0,12,12,4,10,8,10,6,1,0,0,1,0,0,54,4483,1,0,0,0,0,0,0,0,0,2
6710,58217.0,2,1,2012-11-17,84,0,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,74,4751,1,0,0,0,0,0,0,1,0,0
5316,21024.0,0,0,2013-07-04,89,0,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,49,4522,1,0,0,0,0,0,1,0,0,0
9029,70116.0,0,0,2013-01-26,73,0,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,53,4681,0,1,0,0,0,1,0,0,0,1
521,54006.0,1,0,2012-09-18,42,0,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,40,4811,0,0,0,0,0,0,1,0,0,2
1459,69063.0,0,1,2012-11-07,16,0,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,59,4761,0,1,0,0,0,1,0,0,0,1
10241,11448.0,0,0,2013-12-15,16,0,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,50,4358,0,0,0,1,0,0,0,0,0,0
1630,61825.0,0,1,2013-08-07,56,0,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,46,4488,0,0,0,0,0,0,0,1,0,1
3254,70886.0,1,0,2013-10-14,65,0,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,54,4420,0,0,0,0,0,1,0,0,0,1
9064,69109.0,0,0,2012-11-09,10,0,823,25,459,124,29,95,1,6,6,7,4,0,0,0,0,1,1,43,4759,0,0,0,0,0,1,0,0,0,1
3678,60208.0,1,1,2012-10-07,13,0,488,23,71,15,0,59,11,8,3,7,7,0,0,0,1,0,1,52,4792,0,0,0,0,0,0,0,0,1,2
4227,32889.0,1,1,2013-09-06,78,0,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,57,4458,1,0,0,0,0,0,1,0,0,0
9467,34738.0,1,0,2014-05-11,51,0,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,41,4211,0,0,0,0,0,0,0,1,0,0
8486,30538.0,1,0,2012-10-01,27,0,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,54,4798,1,0,0,0,0,0,1,0,0,2
2186,82326.0,0,0,2014-03-10,30,0,938,142,754,159,81,183,1,5,10,6,2,1,0,0,1,1,1,48,4273,0,0,0,1,0,0,1,0,0,1
3286,26642.0,1,0,2014-03-01,71,0,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,58,4282,0,1,0,0,0,0,0,0,0,0
8602,69932.0,0,1,2013-06-12,97,0,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,61,4544,0,0,0,0,0,0,0,0,0,1
3722,44503.0,1,1,2014-04-16,83,0,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,53,4236,0,0,0,0,0,0,0,1,0,0
6715,60200.0,0,1,2013-01-02,3,0,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,77,4705,0,1,0,0,0,0,0,1,0,2
4796,49638.0,0,1,2014-04-19,71,0,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,73,4233,0,0,0,0,0,0,0,0,0,0
9612,23830.0,0,0,2014-02-07,3,0,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,38,4304,0,0,0,1,0,0,0,1,0,0
3766,33051.0,0,0,2012-08-16,15,0,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,1,66,4844,1,0,0,0,0,0,0,0,1,1
1399,72905.0,0,0,2014-01-21,52,0,407,114,445,181,165,203,1,3,7,9,1,1,0,0,0,0,0,67,4321,0,0,0,0,0,1,0,0,0,1
1570,69702.0,0,1,2013-02-19,8,0,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,74,4657,0,1,0,0,0,0,1,0,0,1
3426,70300.0,1,0,2013-07-15,89,0,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,50,4511,0,0,0,0,0,0,0,0,0,1
